movement_id,origin_district,destination_code,destination_name,destination_district,destination_sub_district,destination_X,destination_Y,destination_in_cluster,destination_cluster_name,species,number,weekly_volume
M-JKP-005-9-03-IN,KOTA PALEMBANG,M-JKP-017,FREDDY,JAKARTA PUSAT,JOHAR BARU,106.8577,-6.1758,No,,LA,500,500
M-JKP-005-9-04-IN,,M-JKP-017,FREDDY,JAKARTA PUSAT,JOHAR BARU,106.8577,-6.1758,No,,,,
M-JKP-020-1-01-IN,SUKABUMI,M-JKP-020,UNGGAS JAYA MAKMUR,JAKARTA PUSAT,KEMAYORAN,106.8513,-6.165917,No,,BR,1500,10500
M-JKP-020-1-02-IN,BOGOR,M-JKP-020,UNGGAS JAYA MAKMUR,JAKARTA PUSAT,KEMAYORAN,106.8513,-6.165917,No,,BR,1000,7000
M-JKP-040-1-01-IN,SUKABUMI,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,BR,3000,6000
M-JKP-040-1-02-IN,SUBANG,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,BR,3000,3000
M-JKP-040-1-03-IN,BANYUMAS,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,BR,3000,3000
M-JKP-040-1-04-IN,BOGOR,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,BR,3000,9000
M-JKP-041-1-01-IN,TASIKMALAYA,M-JKP-041,Asa Broiler,JAKARTA PUSAT,KEMAYORAN,106.863233,-6.167567,No,,BR,2000,14000
M-JKP-041-1-02-IN,BANDUNG,M-JKP-041,Asa Broiler,JAKARTA PUSAT,KEMAYORAN,106.863233,-6.167567,No,,BR,2000,14000
M-JKP-043-1-01-IN,TANGERANG,M-JKP-043,APUK,JAKARTA PUSAT,SENEN,106.841467,-6.173183,No,,BR,4000,16000
M-JKP-043-1-02-IN,SUKABUMI,M-JKP-043,APUK,JAKARTA PUSAT,SENEN,106.841467,-6.173183,No,,BR,4000,8000
M-JKP-043-1-03-IN,CIANJUR,M-JKP-043,APUK,JAKARTA PUSAT,SENEN,106.841467,-6.173183,No,,BR,4000,4000
M-JKP-043-2-01-IN,BOGOR,M-JKP-044,Bapak Asiko,JAKARTA PUSAT,SENEN,106.842667,-6.1731,No,,BR,600,1399.9998
M-JKP-043-2-02-IN,SUKABUMI,M-JKP-044,Bapak Asiko,JAKARTA PUSAT,SENEN,106.842667,-6.1731,No,,BR,600,1399.9998
M-JKP-043-2-03-IN,TANGERANG,M-JKP-044,Bapak Asiko,JAKARTA PUSAT,SENEN,106.842667,-6.1731,No,,BR,600,1399.9998
M-JKP-043-3-01-IN,BOGOR,M-JKP-045,Ronald,JAKARTA PUSAT,SENEN,106.838567,-6.170367,No,,BR,60,60
M-JKP-046-1-01-IN,TANGERANG,M-JKP-046,Kisin,JAKARTA PUSAT,SENEN,106.84165,-6.17295,No,,BR,700,4200
M-JKP-046-1-02-IN,BEKASI,M-JKP-046,Kisin,JAKARTA PUSAT,SENEN,106.84165,-6.17295,No,,BR,350,350
M-JKP-046-1-03-IN,KARAWANG,M-JKP-046,Kisin,JAKARTA PUSAT,SENEN,106.84165,-6.17295,No,,BR,350,350
M-JKP-047-1-01-IN,SUKABUMI,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,BR,1000,7000
M-JKP-047-1-02-IN,SERANG,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,BR,1000,7000
M-JKP-047-1-03-IN,SUBANG,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,BR,1000,4000
M-JKP-047-1-04-IN,CIANJUR,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,BR,1000,3000
M-JKS-003-1-01-IN,TANGERANG,M-JKS-003,Amenah,JAKARTA SELATAN,KEBAYORAN LAMA,106.777483,-6.239917,No,,BR,500,500
M-JKS-007-1-01-IN,BOGOR,M-JKS-007,Berkah Bersama,JAKARTA SELATAN,JAGAKARSA,106.833517,-6.331217,No,,BR,700,700
M-JKS-010-1-01-IN,BOGOR,M-JKS-010,Pak Sadiran,JAKARTA SELATAN,JAGAKARSA,106.829283,-6.336867,No,,BR,300,300
M-JKS-010-2-01-IN,BOGOR,M-JKS-011,SURATNO,JAKARTA SELATAN,JAGAKARSA,106.82905,-6.336883,No,,BR,200,1400
M-JKS-010-3-01-IN,BOGOR,M-JKS-013,HARJONO,JAKARTA SELATAN,JAGAKARSA,106.829367,-6.336717,No,,BR,600,4200
M-JKS-014-1-01-IN,SUKABUMI,M-JKS-014,SUYADI,JAKARTA SELATAN,JAGAKARSA,106.8378,-6.316283,No,,BR,300,1200
M-JKS-014-1-02-IN,TANGERANG,M-JKS-014,SUYADI,JAKARTA SELATAN,JAGAKARSA,106.8378,-6.316283,No,,BR,300,900
M-JKS-015-3-01-IN,JAKARTA TIMUR,M-JKS-017,Sukoyo,JAKARTA SELATAN,TEBET,106.862833,-6.216967,No,,BR,150,150
M-JKS-015-4-01-IN,JAKARTA TIMUR,M-JKS-018,Sumarsih,JAKARTA SELATAN,TEBET,106.86285,-6.216967,No,,LA,60,240
M-JKS-015-4-02-IN,JAKARTA PUSAT,M-JKS-018,Sumarsih,JAKARTA SELATAN,TEBET,106.86285,-6.216967,No,,LA,60,180
M-JKS-015-5-01-IN,JAKARTA TIMUR,M-JKS-019,SUNARDI,JAKARTA SELATAN,TEBET,106.862933,-6.216933,No,,BR,400,2800
M-JKS-015-6-01-IN,JAKARTA TIMUR,M-JKS-020,JUWANTO,JAKARTA SELATAN,TEBET,106.862017,-6.2176,No,,BR,200,1400
M-JKS-023-1-01-IN,JAKARTA SELATAN,M-JKS-023,MUKLIS,JAKARTA SELATAN,PASAR MINGGU,106.838317,-6.2905,No,,BR,4000,4000
M-JKS-024-1-01-IN,KOTA SERANG,M-JKS-024,AJI SARTONO,JAKARTA SELATAN,PASAR MINGGU,106.840983,-6.28525,No,,BR,4000,20000
M-JKS-024-1-02-IN,BOGOR,M-JKS-024,AJI SARTONO,JAKARTA SELATAN,PASAR MINGGU,106.840983,-6.28525,No,,BR,4000,4000
M-JKS-024-1-03-IN,KARAWANG,M-JKS-024,AJI SARTONO,JAKARTA SELATAN,PASAR MINGGU,106.840983,-6.28525,No,,BR,4000,4000
M-JKS-045-1-01-IN,SERANG,M-JKS-045,Pak Daryono,JAKARTA SELATAN,KEBAYORAN BARU,106.791083,-6.25865,No,,BR,200,100
M-JKS-045-1-02-IN,BOGOR,M-JKS-045,Pak Daryono,JAKARTA SELATAN,KEBAYORAN BARU,106.791083,-6.25865,No,,BR,200,100
M-JKS-047-1-01-IN,BOGOR,M-JKS-047,ARIF,JAKARTA SELATAN,KEBAYORAN BARU,106.791133,-6.258483,No,,BR,400,2800
M-JKS-047-2-01-IN,TANGERANG,M-JKS-042,Usaha Daging Bintang Barokah,JAKARTA SELATAN,KEBAYORAN BARU,106.7911,-6.258533,No,,BR,800,800
M-JKS-047-3-01-IN,BOGOR,M-JKS-043,KUBIL,JAKARTA SELATAN,KEBAYORAN BARU,106.79105,-6.25865,No,,BR,300,2100
M-JKS-047-4-01-IN,BOGOR,M-JKS-046,Ibu Esti,JAKARTA SELATAN,KEBAYORAN BARU,106.791117,-6.258567,No,,BR,500,500
M-JKS-049-1-01-IN,SUBANG,M-JKS-049,H.Parno,JAKARTA SELATAN,KEBAYORAN LAMA,106.781483,-6.238217,No,,BR,800,3200
M-JKS-049-1-02-IN,BOGOR,M-JKS-049,H.Parno,JAKARTA SELATAN,KEBAYORAN LAMA,106.781483,-6.238217,No,,BR,800,800
M-JKS-049-1-03-IN,SUKABUMI,M-JKS-049,H.Parno,JAKARTA SELATAN,KEBAYORAN LAMA,106.781483,-6.238217,No,,BR,800,800
M-JKS-049-1-04-IN,CIANJUR,M-JKS-049,H.Parno,JAKARTA SELATAN,KEBAYORAN LAMA,106.781483,-6.238217,No,,BR,800,800
M-JKS-050-2-01-IN,SUKABUMI,M-JKS-052,Kiki Sulaeman,JAKARTA SELATAN,KEBAYORAN LAMA,106.782283,-6.236283,No,,BR,1100,3300
M-JKS-050-2-02-IN,SUKABUMI,M-JKS-052,Kiki Sulaeman,JAKARTA SELATAN,KEBAYORAN LAMA,106.782283,-6.236283,No,,BR,1100,2200
M-JKS-050-2-03-IN,BOGOR,M-JKS-052,Kiki Sulaeman,JAKARTA SELATAN,KEBAYORAN LAMA,106.782283,-6.236283,No,,BR,1100,1100
M-JKS-051-1-01-IN,BOGOR,M-JKS-051,Maman,JAKARTA SELATAN,KEBAYORAN LAMA,106.781617,-6.237333,No,,BR,2000,6000
M-JKS-051-1-02-IN,TANGERANG,M-JKS-051,Maman,JAKARTA SELATAN,KEBAYORAN LAMA,106.781617,-6.237333,No,,BR,2000,6000
M-JKS-051-1-03-IN,SUKABUMI,M-JKS-051,Maman,JAKARTA SELATAN,KEBAYORAN LAMA,106.781617,-6.237333,No,,BR,2000,2000
M-JKS-054-1-01-IN,MAGELANG,M-JKS-054,SISWOYO,JAKARTA SELATAN,KEBAYORAN LAMA,106.778167,-6.241133,No,,BR,1000,3500
M-JKS-054-1-02-IN,TANGERANG,M-JKS-054,SISWOYO,JAKARTA SELATAN,KEBAYORAN LAMA,106.778167,-6.241133,No,,BR,1000,3500
M-JKS-054-1-03-IN,TANGERANG,M-JKS-054,SISWOYO,JAKARTA SELATAN,KEBAYORAN LAMA,106.778167,-6.241133,No,,LA,1300,4550
M-JKS-054-1-04-IN,MAGELANG,M-JKS-054,SISWOYO,JAKARTA SELATAN,KEBAYORAN LAMA,106.778167,-6.241133,No,,LA,1300,4550
M-JKS-055-1-01-IN,TANGERANG,M-JKS-055,SUKARJO,JAKARTA SELATAN,KEBAYORAN LAMA,106.778183,-6.24105,No,,BR,1200,8400
M-JKS-056-1-01-IN,KOTA PALEMBANG,M-JKS-056,H.SUWANDI,JAKARTA SELATAN,KEBAYORAN LAMA,106.778183,-6.241133,No,,LA,1000,7000
M-JKS-057-2-01-IN,KOTA PALEMBANG,M-JKS-058,SUBROTO,JAKARTA SELATAN,KEBAYORAN LAMA,106.778133,-6.241183,No,,LA,1000,7000
M-JKS-057-3-01-IN,TANGERANG,M-JKS-059,H. Adnan,JAKARTA SELATAN,KEBAYORAN LAMA,106.777617,-6.240117,No,,BR,500,500
M-JKS-057-4-01-IN,TANGERANG,M-JKS-060,H. Nasyadi,JAKARTA SELATAN,KEBAYORAN LAMA,106.777783,-6.2403,No,,BR,800,5600
M-JKS-057-6-01-IN,TANGERANG,M-JKS-062,KUSWANTO,JAKARTA SELATAN,KEBAYORAN LAMA,106.77775,-6.241383,No,,BR,500,3500
M-JKS-063-1-01-IN,TANGERANG,M-JKS-063,HARTOYO,JAKARTA SELATAN,KEBAYORAN LAMA,106.777967,-6.241167,No,,BR,500,3500
M-JKS-064-1-01-IN,BOGOR,M-JKS-064,Darjak,JAKARTA SELATAN,KEBAYORAN LAMA,106.777817,-6.240533,No,,BR,500,500
M-JKS-064-1-02-IN,SUKABUMI,M-JKS-064,Darjak,JAKARTA SELATAN,KEBAYORAN LAMA,106.777817,-6.240533,No,,BR,500,500
M-JKS-065-1-01-IN,SERANG,M-JKS-065,H. Sarto,JAKARTA SELATAN,KEBAYORAN LAMA,106.777917,-6.240717,No,,BR,1500,499.99995
M-JKS-065-1-02-IN,BOGOR,M-JKS-065,H. Sarto,JAKARTA SELATAN,KEBAYORAN LAMA,106.777917,-6.240717,No,,BR,1500,499.99995
M-JKS-065-1-03-IN,TANGERANG,M-JKS-065,H. Sarto,JAKARTA SELATAN,KEBAYORAN LAMA,106.777917,-6.240717,No,,BR,1500,499.99995
M-JKS-065-1-04-IN,BOGOR,M-JKS-065,H. Sarto,JAKARTA SELATAN,KEBAYORAN LAMA,106.777917,-6.240717,No,,LA,800,800
M-JKS-065-2-01-IN,TANGERANG,M-JKS-066,H.KASDULLAH,JAKARTA SELATAN,KEBAYORAN LAMA,106.777983,-6.240733,No,,BR,500,1500
M-JKS-065-2-02-IN,BOGOR,M-JKS-066,H.KASDULLAH,JAKARTA SELATAN,KEBAYORAN LAMA,106.777983,-6.240733,No,,BR,500,2000
M-JKS-068-1-01-IN,TANGERANG,M-JKS-068,SUJAI,JAKARTA SELATAN,KEBAYORAN LAMA,106.778017,-6.24085,No,,BR,800,4000
M-JKS-068-1-02-IN,BOGOR,M-JKS-068,SUJAI,JAKARTA SELATAN,KEBAYORAN LAMA,106.778017,-6.24085,No,,BR,800,1600
M-JKS-069-1-01-IN,BOGOR,M-JKS-069,Rais Saputro,JAKARTA SELATAN,KEBAYORAN LAMA,106.777817,-6.240317,No,,LA,500,3500
M-JKS-071-1-1-01-IN,TANGERANG,M-JKS-071,Mat Kafani,JAKARTA SELATAN,KEBAYORAN LAMA,106.777567,-6.241567,No,,BR,500,500
M-JKS-071-2-1-01-IN,TANGERANG,M-JKS-072,Bapak Masudi,JAKARTA SELATAN,KEBAYORAN LAMA,106.777733,-6.240333,No,,BR,500,3500
M-JKS-071-2-1-02-IN,BOGOR,M-JKS-072,Bapak Masudi,JAKARTA SELATAN,KEBAYORAN LAMA,106.777733,-6.240333,No,,BR,500,3500
M-JKS-071-3-1-01-IN,CIANJUR,M-JKS-073,H. Saroji,JAKARTA SELATAN,KEBAYORAN LAMA,106.7777,-6.240167,No,,BR,800,2800
M-JKS-071-3-1-02-IN,KOTA PALEMBANG,M-JKS-073,H. Saroji,JAKARTA SELATAN,KEBAYORAN LAMA,106.7777,-6.240167,No,,BR,800,2800
M-JKS-071-3-1-03-IN,BOGOR,M-JKS-073,H. Saroji,JAKARTA SELATAN,KEBAYORAN LAMA,106.7777,-6.240167,No,,LA,500,3500
M-JKS-071-4-1-01-IN,BOGOR,M-JKS-074,Bapak H. Ngatmolan,JAKARTA SELATAN,KEBAYORAN LAMA,106.777917,-6.240783,No,,BR,900,6300
M-JKS-071-6-1-01-IN,TANGERANG,M-JKS-076,Pak Wisnu,JAKARTA SELATAN,KEBAYORAN LAMA,106.777567,-6.240117,No,,BR,500,500
M-JKS-077-1-1-01-IN,TANGERANG,M-JKS-077,SUPRIADI,JAKARTA SELATAN,KEBAYORAN LAMA,106.793267,-6.21215,No,,BR,1000,5000
M-JKS-077-1-1-02-IN,SERANG,M-JKS-077,SUPRIADI,JAKARTA SELATAN,KEBAYORAN LAMA,106.793267,-6.21215,No,,BR,1000,2000
M-JKS-077-2-1-01-IN,BOGOR,M-JKS-078,WARIYONO,JAKARTA SELATAN,KEBAYORAN LAMA,106.793517,-6.212683,No,,BR,700,3500
M-JKS-077-2-1-02-IN,KOTA SERANG,M-JKS-078,WARIYONO,JAKARTA SELATAN,KEBAYORAN LAMA,106.793517,-6.212683,No,,BR,700,1400
M-JKS-077-3-1-01-IN,BOGOR,M-JKS-079,AYUNISA,JAKARTA SELATAN,KEBAYORAN LAMA,106.793433,-6.2124,No,,BR,2000,10000
M-JKS-077-3-1-02-IN,SUKABUMI,M-JKS-079,AYUNISA,JAKARTA SELATAN,KEBAYORAN LAMA,106.793433,-6.2124,No,,BR,2000,4000
M-JKS-077-5-1-01-IN,BOGOR,M-JKS-081,Ibu Suti,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,BR,350,2450
M-JKS-077-5-1-02-IN,BOGOR,M-JKS-081,Ibu Suti,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,BR,350,2450
M-JKS-077-5-1-03-IN,SERANG,M-JKS-081,Ibu Suti,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,BR,300,2100
M-JKS-084-1-01-IN,BOGOR,M-JKS-084,Yono,JAKARTA SELATAN,JAGAKARSA,106.801833,-6.3323,No,,BR,500,1500
M-JKS-084-1-02-IN,KOTA DEPOK,M-JKS-084,Yono,JAKARTA SELATAN,JAGAKARSA,106.801833,-6.3323,No,,BR,500,2000
M-JKS-085-1-01-IN,BOGOR,M-JKS-085,Harapan Maju,JAKARTA SELATAN,JAGAKARSA,106.808433,-6.324933,No,,BR,700,700
M-JKS-085-2-01-IN,BANYUMAS,M-JKS-090,MUKLIS NURJAYA,JAKARTA SELATAN,PASAR MINGGU,106.83815,-6.290333,No,,BR,8600,8600
M-JKS-085-4-01-IN,JAKARTA SELATAN,M-JKS-092,SULTONI,JAKARTA SELATAN,PASAR MINGGU,106.841,-6.28525,No,,BR,105,105
M-JKS-085-5-01-IN,JAKARTA SELATAN,M-JKS-093,TOBARI,JAKARTA SELATAN,PASAR MINGGU,106.840917,-6.285,No,,BR,100,100
M-JKS-086-1-01-IN,BOGOR,M-JKS-086,Suwito,JAKARTA SELATAN,JAGAKARSA,106.829083,-6.3371,No,,BR,600,600
M-JKS-086-1-02-IN,BOGOR,M-JKS-086,Suwito,JAKARTA SELATAN,JAGAKARSA,106.829083,-6.3371,No,,BR,150,150
M-JKS-095-1-01-IN,TANGERANG,M-JKS-095,PURMIYANTO,JAKARTA SELATAN,PESANGGRAHAN,106.754283,-6.22855,No,,BR,800,5600
M-JKS-097-1-01-IN,BEKASI,M-JKS-097,Sunaryo,JAKARTA SELATAN,MAMPANG PRAPATAN,106.82325,-6.254283,No,,BR,380,380
M-JKS-097-1-02-IN,JAKARTA BARAT,M-JKS-097,Sunaryo,JAKARTA SELATAN,MAMPANG PRAPATAN,106.82325,-6.254283,No,,BR,20,20
M-JKS-097-2-01-IN,JAKARTA TIMUR,M-JKS-098,Ibu Iyem/Suef,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818583,-6.236967,No,,BR,700,700
M-JKS-097-4-01-IN,JAKARTA TIMUR,M-JKS-100,Semo,JAKARTA SELATAN,TEBET,106.862617,-6.217117,No,,BR,50,50
M-JKS-097-4-02-IN,JAKARTA TIMUR,M-JKS-100,Semo,JAKARTA SELATAN,TEBET,106.862617,-6.217117,No,,LA,50,50
M-JKS-097-4-03-IN,JAKARTA PUSAT,M-JKS-100,Semo,JAKARTA SELATAN,TEBET,106.862617,-6.217117,No,,BR,450,450
M-JKS-097-4-04-IN,JAKARTA PUSAT,M-JKS-100,Semo,JAKARTA SELATAN,TEBET,106.862617,-6.217117,No,,LA,50,50
M-JKS-097-5-01-IN,BOGOR,M-JKS-101,H. hanafi,JAKARTA SELATAN,TEBET,106.858567,-6.227633,No,,BR,250,583.33325
M-JKS-097-5-02-IN,KOTA DEPOK,M-JKS-101,H. hanafi,JAKARTA SELATAN,TEBET,106.858567,-6.227633,No,,BR,250,583.33325
M-JKS-097-5-03-IN,BEKASI,M-JKS-101,H. hanafi,JAKARTA SELATAN,TEBET,106.858567,-6.227633,No,,BR,250,583.33325
M-JKS-104-1-01-IN,BOGOR,M-JKS-104,bapak wasidi,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,BR,1500,5250
M-JKS-104-1-02-IN,SUKABUMI,M-JKS-104,bapak wasidi,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,BR,1500,5250
M-JKS-113-1-01-IN,BOGOR,M-JKS-113,H. SUMONO,JAKARTA SELATAN,JAGAKARSA,106.80805,-6.324617,No,,BR,200,1400
M-JKS-121-1-01-IN,JAKARTA TIMUR,M-JKS-121,SLAMET RIADI,JAKARTA SELATAN,PASAR MINGGU,106.853767,-6.294983,No,,BR,200,1400
M-JKS-126-1-01-IN,JAKARTA TIMUR,M-JKS-126,SUMIATI,JAKARTA SELATAN,PASAR MINGGU,106.834533,-6.281133,No,,BR,100,700
M-JKS-128-1-01-IN,BOGOR,M-JKS-128,PAI,JAKARTA SELATAN,PASAR MINGGU,106.845383,-6.2872,No,,LA,150,1050
M-JKS-136-1-01-IN,KOTA BOGOR,M-JKS-136,H. SOLIHIN,JAKARTA SELATAN,CILANDAK,106.795333,-6.2867,No,,BR,100,700
M-JKS-136-1-02-IN,BOGOR,M-JKS-136,H. SOLIHIN,JAKARTA SELATAN,CILANDAK,106.795333,-6.2867,No,,AK,25,175
M-JKS-136-3-01-IN,JAKARTA SELATAN,M-JKS-138,TARNO,JAKARTA SELATAN,CILANDAK,106.795317,-6.286717,No,,BR,50,350
M-JKS-139-1-01-IN,BOGOR,M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),JAKARTA SELATAN,PESANGGRAHAN,106.767483,-6.236267,No,,BR,400,1200
M-JKS-139-1-02-IN,TANGERANG,M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),JAKARTA SELATAN,PESANGGRAHAN,106.767483,-6.236267,No,,AK,10,10
M-JKS-139-1-03-IN,BOGOR,M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),JAKARTA SELATAN,PESANGGRAHAN,106.767483,-6.236267,No,,AK,10,10
M-JKS-139-1-04-IN,JAKARTA SELATAN,M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),JAKARTA SELATAN,PESANGGRAHAN,106.767483,-6.236267,No,,AK,10,10
M-JKS-139-2-01-IN,BOGOR,M-JKS-140,BADRIAH,JAKARTA SELATAN,PESANGGRAHAN,106.767717,-6.235783,No,,BR,500,1750
M-JKS-139-2-02-IN,SUKABUMI,M-JKS-140,BADRIAH,JAKARTA SELATAN,PESANGGRAHAN,106.767717,-6.235783,No,,BR,500,1750
M-JKS-139-3-01-IN,BOGOR,M-JKS-141,H.HASBULLAH,JAKARTA SELATAN,PESANGGRAHAN,106.767467,-6.236167,No,,BR,400,1200
M-JKS-139-4-01-IN,SUKABUMI,M-JKS-142,H.SULI,JAKARTA SELATAN,PESANGGRAHAN,106.767433,-6.236367,No,,BR,250,583.33325
M-JKS-139-4-02-IN,TANGERANG,M-JKS-142,H.SULI,JAKARTA SELATAN,PESANGGRAHAN,106.767433,-6.236367,No,,BR,250,583.33325
M-JKS-139-4-03-IN,BOGOR,M-JKS-142,H.SULI,JAKARTA SELATAN,PESANGGRAHAN,106.767433,-6.236367,No,,BR,250,583.33325
M-JKS-139-5-01-IN,JAKARTA SELATAN,M-JKS-143,KAMILI,JAKARTA SELATAN,PESANGGRAHAN,106.76745,-6.236083,No,,BR,50,350
M-JKS-146-1-01-IN,BOGOR,M-JKS-146,DASIRIN,JAKARTA SELATAN,PESANGGRAHAN,106.75455,-6.226867,No,,BR,250,1750
M-JKS-146-1-02-IN,TANGERANG,M-JKS-146,DASIRIN,JAKARTA SELATAN,PESANGGRAHAN,106.75455,-6.226867,No,,BR,250,1750
M-JKS-146-2-01-IN,KEBUMEN,M-JKS-147,AMIR,JAKARTA SELATAN,PESANGGRAHAN,106.754583,-6.22755,No,,BR,1000,2333.333
M-JKS-146-2-02-IN,CIAMIS,M-JKS-147,AMIR,JAKARTA SELATAN,PESANGGRAHAN,106.754583,-6.22755,No,,BR,1000,2333.333
M-JKS-146-2-03-IN,BOGOR,M-JKS-147,AMIR,JAKARTA SELATAN,PESANGGRAHAN,106.754583,-6.22755,No,,BR,1000,2333.333
M-JKS-148-1-01-IN,JAKARTA SELATAN,M-JKS-148,WARTI,JAKARTA SELATAN,PESANGGRAHAN,106.760717,-6.256917,No,,BR,50,350
M-JKS-148-2-01-IN,BOGOR,M-JKS-149,KIOS JOKO TRIONO PUR,JAKARTA SELATAN,PESANGGRAHAN,106.7611,-6.256833,No,,BR,100,700
M-JKS-148-3-01-IN,KOTA DEPOK,M-JKS-150,SUDARMAJI,JAKARTA SELATAN,PESANGGRAHAN,106.761033,-6.256817,No,,BR,50,350
M-JKS-151-3-01-IN,JAKARTA SELATAN,M-JKS-153,MERIL,JAKARTA SELATAN,PESANGGRAHAN,106.760733,-6.2569,No,,BR,100,700
M-JKS-156-1-01-IN,SUKABUMI,M-JKS-156,SAMSUDIN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8246,-6.25475,No,,BR,50,350
M-JKS-156-1-02-IN,KARAWANG,M-JKS-156,SAMSUDIN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8246,-6.25475,No,,BR,50,350
M-JKS-156-2-01-IN,BOGOR,M-JKS-157,SUHARDI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825083,-6.254817,No,,BR,100,700
M-JKS-156-2-02-IN,KARAWANG,M-JKS-157,SUHARDI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825083,-6.254817,No,,BR,100,700
M-JKS-156-3-01-IN,BOGOR,M-JKS-158,YANTO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825167,-6.2547,No,,BR,100,500
M-JKS-156-3-02-IN,KARAWANG,M-JKS-158,YANTO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825167,-6.2547,No,,BR,100,200
M-JKS-156-4-01-IN,SUKABUMI,M-JKS-159,MINGAN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.824533,-6.25505,No,,BR,80,240
M-JKS-156-4-02-IN,KARAWANG,M-JKS-159,MINGAN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.824533,-6.25505,No,,BR,80,320
M-JKS-156-5-01-IN,BOGOR,M-JKS-160,SISWOYO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8252,-6.2547,No,,BR,100,500
M-JKS-156-5-02-IN,KARAWANG,M-JKS-160,SISWOYO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8252,-6.2547,No,,BR,100,200
M-JKS-163-4-01-IN,JAKARTA TIMUR,M-JKS-166,SURATMAN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818033,-6.237967,No,,BR,70,490
M-JKS-163-5-01-IN,JAKARTA TIMUR,M-JKS-167,SARJONO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818117,-6.237317,No,,BR,150,1050
M-JKS-169-2-01-IN,JAKARTA TIMUR,M-JKS-170,SULASMI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818717,-6.236483,No,,BR,70,490
M-JKS-169-3-01-IN,JAKARTA TIMUR,M-JKS-171,SUSI SUSANTI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818717,-6.236483,No,,BR,250,1750
M-JKS-174-1-01-IN,KARAWANG,M-JKS-174,Ibu H. Widodo,JAKARTA SELATAN,TEBET,106.8565,-6.23455,No,,BR,350,350
M-JKS-176-1-01-IN,JAKARTA TIMUR,M-JKS-176,Rais,JAKARTA SELATAN,TEBET,106.862033,-6.21775,No,,BR,500,500
M-JKS-176-2-01-IN,JAKARTA TIMUR,M-JKS-177,Syamsudin,JAKARTA SELATAN,TEBET,106.862083,-6.21775,No,,BR,150,150
M-JKS-176-3-01-IN,JAKARTA TIMUR,M-JKS-178,Ibu Rumiati,JAKARTA SELATAN,TEBET,106.86205,-6.21775,No,,BR,200,200
M-JKS-181-2-01-IN,TASIKMALAYA,M-JKS-182,Ibu Marsini,JAKARTA SELATAN,PANCORAN,106.82665,-6.256367,No,,BR,100,100
M-JKS-183-1-01-IN,JAKARTA TIMUR,M-JKS-183,Sarwani,JAKARTA SELATAN,PANCORAN,106.836317,-6.248883,No,,BR,30,30
M-JKS-183-2-01-IN,JAKARTA TIMUR,M-JKS-184,Karmi,JAKARTA SELATAN,PANCORAN,106.836533,-6.250017,No,,BR,70,70
M-JKS-183-3-01-IN,JAKARTA SELATAN,M-JKS-185,Fachrudin,JAKARTA SELATAN,PANCORAN,106.836367,-6.2495,No,,AK,10,10
M-JKS-186-1-01-IN,,M-JKS-186,IBU RUBIYEM,JAKARTA SELATAN,PANCORAN,106.85085,-6.247983,No,,BR,150,1050
